date,high,low,open,volumefrom,volumeto,close,replyCount,retweetCount,likeCount,quoteCount,followersCount,listedCount,isReplied,isMentioned,charCount,mentionsCount,topics,probs,day,year,month,quarter,day_of_week,day_of_year,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,target,lag1,lag7,lag14,lag30,lag60,lag90,lag365
2021-01-07,40365.87,36340.01,36849.86,124086.76,4753170180.55,39479.41,35119,118809,1349467,23934,2285821139,2039609,13.0,13.0,1163.0,14.0,62.0,6.8482213,7,2021,1,1,3,7,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2021-01-08,41964.96,36640.51,39479.41,118077.27,4705592327.36,40636.24,30610,18498,375553,3539,537840316,479908,1.0,2.0,395.0,3.0,9.0,1.9247588,8,2021,1,1,4,8,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-01-09,41400.48,38783.61,40636.24,55591.28,2241901362.12,40236.66,31838,64973,991906,13369,2151361136,1919632,15.0,15.0,1437.0,23.0,47.0,8.582217,9,2021,1,1,5,9,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-01-10,41427.88,35283.65,40236.66,103220.32,3983391028.78,38202.08,783,1469,14034,279,134460069,119977,1.0,1.0,244.0,1.0,12.0,0.5490313,10,2021,1,1,6,10,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-01-11,38266.42,30308.4,38202.08,240328.0,8100819368.26,35496.03,8224,28115,279439,3548,1075680712,959816,8.0,8.0,594.0,12.0,22.0,4.1320324,11,2021,1,1,0,11,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-01-12,36620.28,32522.98,35496.03,115232.53,3999535589.05,34058.4,16869,108000,619475,15477,672300345,599885,4.0,4.0,338.0,8.0,24.0,2.278441,12,2021,1,1,1,12,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0
2021-01-13,37809.67,32405.89,34058.4,91979.17,3198683391.78,37380.85,26784,90772,1171253,11283,1747981443,1559701,11.0,10.0,908.0,14.0,46.0,6.8626437,13,2021,1,1,2,13,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2021-01-14,40093.43,36751.89,37380.85,74972.21,2895085049.06,39155.58,1467,1922,52297,250,268920136,239954,2.0,2.0,108.0,2.0,6.0,1.1094583,14,2021,1,1,3,14,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-01-15,39695.43,34396.19,39155.58,89468.27,3288447634.87,36790.17,9839,13067,229929,2652,1747981300,1559701,12.0,12.0,1066.0,23.0,51.0,5.876256,15,2021,1,1,4,15,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-16,37942.44,35395.88,36790.17,54226.28,1995053500.31,36025.26,3240,3193,163129,477,672300620,599885,5.0,4.0,184.0,7.0,5.0,2.7940235,16,2021,1,1,5,16,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-17,36860.67,33854.83,36025.26,50913.3,1806688237.48,35839.51,438,221,13543,35,134460069,119977,1.0,1.0,33.0,1.0,1.0,0.6360148,17,2021,1,1,6,17,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2021-01-18,37429.24,34784.4,35839.51,43063.97,1554686784.02,36623.04,9321,12867,187537,3075,1344600690,1199770,9.0,9.0,1115.0,16.0,45.0,4.9000177,18,2021,1,1,0,18,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
2021-01-19,37867.53,35917.28,36623.04,48457.45,1787957383.29,35932.79,,,,,,,,,,,,,19,2021,1,1,1,19,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-01-20,36409.96,33519.59,35932.79,66302.02,2316775667.92,35501.38,333,264,16142,22,134460068,119977,1.0,1.0,42.0,2.0,1.0,0.64892626,20,2021,1,1,2,20,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2021-01-21,35619.6,30067.14,35501.38,125586.98,4042427455.09,30840.3,59504,54924,694100,19029,672300440,599885,4.0,3.0,545.0,26.0,19.0,2.6554928,21,2021,1,1,3,21,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-01-22,33857.39,28817.3,30840.3,109210.12,3418228006.19,33008.02,4997,6031,102385,969,403380210,359931,2.0,2.0,574.0,2.0,26.0,1.3417573,22,2021,1,1,4,22,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2021-01-23,33484.73,31430.15,33008.02,39813.32,1287618530.17,32107.29,857,914,23790,239,403380369,359931,3.0,3.0,418.0,4.0,7.0,1.5797265,23,2021,1,1,5,23,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2021-01-24,33090.99,30957.56,32107.29,33650.76,1079875602.62,32283.66,5498,8945,205160,1136,403380213,359931,1.0,3.0,204.0,5.0,8.0,1.2700145,24,2021,1,1,6,24,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-01-25,34881.18,31937.09,32283.66,59529.49,1989618039.07,32275.27,2263,2736,57261,530,1344600700,1199770,9.0,10.0,909.0,18.0,39.0,5.055125,25,2021,1,1,0,25,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-01-26,32943.69,30853.17,32275.27,59770.06,1909630282.43,32516.52,27729,52372,708602,15544,1075680568,959816,6.0,5.0,460.0,5.0,80.0,3.594019,26,2021,1,1,1,26,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-27,32580.05,29236.73,32516.52,102257.23,3149650799.32,30423.05,,,,,,,,,,,,,27,2021,1,1,2,27,False,False,False,False,False,False,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2021-01-28,33880.92,29905.53,30423.05,76993.1,2463162479.45,33443.87,86583,306531,3349744,37373,3495962353,3119402,20.0,17.0,2268.0,27.0,93.0,12.329988,28,2021,1,1,3,28,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2021-01-29,38631.5,31996.08,33443.87,169454.57,6015929349.68,34252.08,30132,59432,736486,8680,1075680800,959816,7.0,7.0,426.0,9.0,31.0,3.6613438,29,2021,1,1,4,29,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2021-01-30,34906.15,32858.0,34252.08,46326.31,1574213551.44,34317.82,21588,17811,495586,3589,941220707,839839,4.0,4.0,558.0,5.0,25.0,3.5382,30,2021,1,1,5,30,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2021-01-31,34381.7,32214.08,34317.82,35337.11,1176981986.93,33143.22,24710,26944,453124,7943,1075680880,959816,6.0,5.0,1306.0,23.0,42.0,3.070325,31,2021,1,1,6,31,True,False,False,False,False,False,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0
2021-02-01,34714.34,32340.24,33143.22,48144.6,1623291067.04,33535.94,4523,5290,177632,878,268920244,239954,2.0,1.0,238.0,2.0,8.0,0.58840376,1,2021,2,1,0,32,False,True,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-02-02,36004.47,33459.48,33535.94,51377.38,1789698965.07,35524.43,30756,21284,488299,13576,134460087,119977,0.0,0.0,23.0,0.0,1.0,0.44042027,2,2021,2,1,1,33,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-02-03,37704.8,35413.72,35524.43,63974.93,2340630205.42,37677.34,,,,,,,,,,,,,3,2021,2,1,2,34,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
2021-02-04,38741.89,36199.19,37677.34,73775.45,2767003411.51,36983.42,101490,376378,3097338,56343,2016901830,1799655,9.0,7.0,869.0,13.0,18.0,6.0192933,4,2021,2,1,3,35,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0
2021-02-05,38343.92,36626.5,36983.42,45243.69,1705038314.0,38310.24,513,353,11430,30,403380264,359931,3.0,3.0,461.0,13.0,5.0,1.3331925,5,2021,2,1,4,36,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-02-06,40989.11,38247.96,38310.24,66494.6,2642530408.41,39267.01,89297,143077,1993741,19522,2151361712,1919632,8.0,8.0,605.0,11.0,53.0,7.6669164,6,2021,2,1,5,37,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-02-07,39721.59,37408.16,39267.01,53823.4,2076904733.5,38868.82,63402,214644,1751329,22920,1075680984,959816,5.0,5.0,366.0,8.0,30.0,3.84268,7,2021,2,1,6,38,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2021-02-08,46606.82,38063.87,38868.82,138485.21,5944522159.67,46437.41,33143,57918,690648,5878,806760462,719862,4.0,4.0,511.0,6.0,16.0,2.9324284,8,2021,2,1,0,39,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0
2021-02-09,48209.59,45051.46,46437.41,98670.48,4610214635.38,46509.57,14373,19227,256429,2331,1075680984,959816,7.0,7.0,1097.0,11.0,61.0,3.3074188,9,2021,2,1,1,40,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2021-02-10,47349.86,43743.99,46509.57,72992.8,3326890835.4,44854.95,56343,99117,1196199,18978,1479060968,1319747,8.0,8.0,547.0,9.0,33.0,5.206967,10,2021,2,1,2,41,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2021-02-11,48664.81,44032.66,44854.95,72251.82,3377367971.59,48006.18,39893,66043,745914,8107,941220749,839839,4.0,5.0,452.0,9.0,27.0,3.288618,11,2021,2,1,3,42,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2021-02-12,48930.99,46243.85,48006.18,59549.61,2831634659.58,47435.54,3753,4671,48339,1440,403380366,359931,3.0,3.0,180.0,5.0,12.0,1.5660563,12,2021,2,1,4,43,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2021-02-13,48171.46,46291.19,47435.54,33281.25,1571324550.44,47222.32,25520,29582,449647,6399,403380300,359931,1.0,2.0,271.0,2.0,20.0,1.4287848,13,2021,2,1,5,44,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-02-14,49642.39,47096.92,47222.32,37853.59,1841963034.08,48652.87,27343,32459,324070,6091,403380369,359931,2.0,2.0,270.0,2.0,47.0,1.5025263,14,2021,2,1,6,45,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-02-15,49031.74,45910.0,48652.87,52683.57,2502097939.18,47936.51,8566,11883,137344,1588,403380360,359931,3.0,2.0,131.0,2.0,7.0,1.5477724,15,2021,2,1,0,46,False,False,False,False,False,False,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-02-16,50561.53,47068.63,47936.51,66072.59,3237085085.6,49184.63,7115,6964,107711,1053,806760648,719862,6.0,6.0,354.0,9.0,8.0,2.9271476,16,2021,2,1,1,47,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-17,52622.68,48967.72,49184.63,67133.49,3423930178.2,52154.91,10577,9098,141672,971,268920174,239954,1.0,2.0,86.0,4.0,2.0,1.0552189,17,2021,2,1,2,48,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-02-18,52550.6,50874.81,52154.91,42530.26,2205232619.94,51591.61,1144,2186,36401,232,134460120,119977,1.0,1.0,230.0,1.0,13.0,0.4651271,18,2021,2,1,3,49,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2021-02-19,56331.09,50766.83,51591.61,72433.44,3893034056.64,55933.47,44389,69230,850309,12966,806760552,719862,4.0,4.0,691.0,4.0,27.0,2.6395614,19,2021,2,1,4,50,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
2021-02-20,57528.16,54140.61,55933.47,52924.57,2974872569.57,55900.84,37823,63085,679346,9162,1210140810,1079793,7.0,6.0,1024.0,7.0,34.0,3.3285046,20,2021,2,1,5,51,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2021-02-21,58348.75,55516.07,55900.84,33823.01,1934005633.01,57469.95,18778,16843,327334,2256,672300540,599885,4.0,3.0,164.0,4.0,14.0,2.347765,21,2021,2,1,6,52,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2021-02-22,57540.74,48194.31,57469.95,130806.33,6995162441.1,54121.17,5895,5603,141907,745,1210140765,1079793,9.0,9.0,899.0,16.0,44.0,4.848603,22,2021,2,1,0,53,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2021-02-23,54164.35,44983.39,54121.17,165758.08,8016450648.12,48898.7,16272,11035,250658,1746,537840440,479908,2.0,2.0,116.0,2.0,3.0,1.926443,23,2021,2,1,1,54,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-02-24,51399.55,47015.55,48898.7,74972.28,3729774704.65,49738.17,29781,79035,791912,8922,1613521488,1439724,10.0,10.0,1192.0,26.0,29.0,6.5847006,24,2021,2,1,2,55,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2021-02-25,52086.34,46728.88,49738.17,73102.42,3643008748.86,47082.87,48165,76131,1265296,8340,2151361920,1919632,12.0,11.0,1566.0,17.0,62.0,7.0546947,25,2021,2,1,3,56,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2021-02-26,48438.38,44153.46,47082.87,90519.05,4204800171.81,46324.5,15865,14468,337931,1923,403380372,359931,2.0,2.0,100.0,2.0,5.0,1.7452848,26,2021,2,1,4,57,False,False,False,False,False,False,0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2021-02-27,48362.8,45063.84,46324.5,39013.78,1831237567.32,46191.39,,,,,,,,,,,,,27,2021,2,1,5,58,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-02-28,46645.9,43061.92,46191.39,62249.5,2776726256.13,45261.03,,,,,,,,,,,,,28,2021,2,1,6,59,True,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2021-03-01,49812.2,45058.98,45261.03,65660.6,3146266419.71,49635.07,32145,67984,887310,8940,1075680976,959816,4.0,4.0,472.0,4.0,46.0,3.6624365,1,2021,3,1,0,60,False,True,False,False,False,False,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
2021-03-02,50221.14,47097.84,49635.07,43281.84,2105387914.68,48501.21,25675,46891,657250,7178,1210140981,1079793,6.0,5.0,394.0,7.0,28.0,3.8942804,2,2021,3,1,1,61,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2021-03-03,52625.39,48176.64,48501.21,51572.27,2615513552.66,50392.55,20434,28799,609442,3412,1747981391,1559701,11.0,9.0,1179.0,19.0,48.0,6.5306587,3,2021,3,1,2,62,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
2021-03-04,51792.65,47516.91,50392.55,61387.71,3024053725.58,48363.74,11267,22516,264156,2815,537840436,479908,3.0,3.0,425.0,5.0,10.0,2.0055237,4,2021,3,1,3,63,False,False,False,False,False,False,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-03-05,49467.19,46311.43,48363.74,60955.82,2907395734.68,48775.37,11331,15472,269512,1796,537840496,479908,2.0,2.0,178.0,2.0,25.0,1.651735,5,2021,3,1,4,64,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2021-03-06,49185.32,47099.07,48775.37,25116.42,1214194643.85,48892.8,45719,48392,647764,7543,1613521464,1439724,9.0,8.0,1613.0,12.0,33.0,5.2442403,6,2021,3,1,5,65,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2021-03-07,51455.54,48892.8,48892.8,32958.26,1658558074.88,50964.18,,,,,,,,,,,,,7,2021,3,1,6,66,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2021-03-08,52408.08,49341.09,50964.18,48084.28,2445827949.75,52405.02,20104,19960,592257,3933,941220868,839839,5.0,5.0,503.0,7.0,28.0,3.2565737,8,2021,3,1,0,67,False,False,False,False,False,False,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-09,54933.93,51888.98,52405.02,53740.22,2898199576.25,54928.7,2233,2839,53970,595,941220854,839839,7.0,7.0,982.0,9.0,28.0,3.2017758,9,2021,3,1,1,68,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2021-03-10,57396.59,53054.34,54928.7,70138.56,3898251700.72,55893.31,1536,889,18734,309,537840440,479908,4.0,4.0,639.0,8.0,22.0,1.7289914,10,2021,3,1,2,69,False,False,False,False,False,False,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2021-03-11,58142.77,54314.65,55893.31,59202.98,3340389094.49,57809.41,1987,2555,58437,336,806760654,719862,6.0,6.0,1028.0,15.0,20.0,2.6961136,11,2021,3,1,3,70,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-03-12,58069.58,55089.68,57809.41,54282.31,3079097934.08,57256.22,18798,22635,397814,4274,941220854,839839,6.0,4.0,843.0,8.0,43.0,3.0480182,12,2021,3,1,4,71,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-03-13,61749.15,56103.32,57256.22,57862.75,3439594034.95,61179.79,29557,62379,770494,6157,672300605,599885,1.0,0.0,336.0,0.0,50.0,1.6724372,13,2021,3,1,5,72,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-03-14,61674.66,58980.95,61179.79,34886.85,2105197604.06,58998.89,50156,90343,1153628,12946,1479061342,1319747,5.0,5.0,793.0,8.0,38.0,3.9386895,14,2021,3,1,6,73,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-03-15,60589.17,54857.68,58998.89,75161.15,4297382088.92,55665.01,23722,33248,319552,8110,403380360,359931,2.0,2.0,179.0,2.0,23.0,1.4268105,15,2021,3,1,0,74,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-03-16,56936.04,53269.13,55665.01,62540.93,3441195999.4,56925.01,4120,1992,63742,424,134460121,119977,1.0,0.0,59.0,0.0,5.0,0.3377606,16,2021,3,1,1,75,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-03-17,58975.28,54156.11,56925.01,62035.71,3493543493.16,58909.0,4612,4295,67082,501,268920220,239954,1.0,1.0,78.0,3.0,3.0,1.1306331,17,2021,3,1,2,76,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-03-18,60077.79,57022.2,58909.0,54289.71,3178687259.25,57643.32,21493,33453,631115,3425,806760732,719862,3.0,3.0,543.0,3.0,26.0,2.7723415,18,2021,3,1,3,77,False,False,False,False,False,False,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-19,59453.32,56283.37,57643.32,41182.41,2397999967.37,58060.21,4412,3578,107203,801,941220777,839839,7.0,7.0,452.0,13.0,15.0,3.4780107,19,2021,3,1,4,78,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021-03-20,59911.7,57837.79,58060.21,28696.46,1687922804.56,58101.34,12488,25259,415585,2744,672300620,599885,4.0,4.0,446.0,8.0,28.0,2.3515809,20,2021,3,1,5,79,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2021-03-21,58621.34,55635.61,58101.34,34236.52,1958214099.07,57374.95,11569,13017,192671,7139,1075680864,959816,8.0,8.0,604.0,10.0,19.0,4.4762845,21,2021,3,1,6,80,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-03-22,58431.44,53795.78,57374.95,51098.9,2865346861.49,54095.36,196,129,3173,9,134460124,119977,1.0,1.0,86.0,2.0,6.0,0.50624883,22,2021,3,1,0,81,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2021-03-23,55836.27,52984.36,54095.36,44780.24,2444787014.61,54355.45,14687,42644,468168,4149,941220868,839839,5.0,6.0,1045.0,9.0,26.0,3.0041003,23,2021,3,1,1,82,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-03-24,57202.53,51685.15,54355.45,62596.16,3420695083.54,52303.02,41525,130999,1145868,28347,672300620,599885,4.0,2.0,366.0,2.0,17.0,1.7461092,24,2021,3,1,2,83,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2021-03-25,53199.52,50406.31,52303.02,69776.36,3617760373.16,51336.09,42744,88723,1208551,15461,1344601110,1199770,7.0,7.0,865.0,12.0,32.0,4.681939,25,2021,3,1,3,84,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-03-26,55083.9,51275.54,51336.09,46165.63,2461374478.26,55055.43,1547,2522,34813,460,537840444,479908,4.0,4.0,489.0,10.0,12.0,2.0905159,26,2021,3,1,4,85,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2021-03-27,56606.78,53991.0,55055.43,27392.29,1514783182.02,55863.73,18797,45680,595067,6745,1344601230,1199770,9.0,9.0,745.0,12.0,29.0,5.2368255,27,2021,3,1,5,86,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-03-28,56561.55,54717.97,55863.73,24145.77,1345583216.95,55781.01,15764,49098,752382,3109,672300615,599885,3.0,3.0,151.0,5.0,5.0,2.7840438,28,2021,3,1,6,87,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-29,58413.9,54910.57,55781.01,51547.9,2950020309.68,57626.1,3563,3074,81700,810,268920244,239954,2.0,1.0,190.0,1.0,12.0,0.7576434,29,2021,3,1,0,88,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-03-30,59402.27,57055.21,57626.1,35315.45,2064647135.86,58781.54,36429,54366,807480,10932,2285822091,2039609,14.0,13.0,2470.0,22.0,63.0,7.163084,30,2021,3,1,1,89,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-31,59818.5,56918.81,58781.54,46494.48,2727194335.71,58793.8,7669,11024,110654,1411,268920222,239954,1.0,1.0,153.0,1.0,7.0,1.084727,31,2021,3,1,2,90,True,False,True,False,False,False,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-04-01,59469.45,57949.11,58793.8,28027.66,1648724834.05,58730.82,26536,51774,584479,8926,268920200,239954,0.0,0.0,118.0,0.0,11.0,0.6954955,1,2021,4,2,3,91,False,True,False,True,False,False,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-04-02,60061.51,58458.46,58730.82,29748.03,1765524921.41,58987.8,705,856,20890,119,134460127,119977,1.0,1.0,160.0,1.0,8.0,0.33580077,2,2021,4,2,4,92,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-04-03,59770.87,56958.04,58987.8,25104.9,1470430519.81,57074.97,53527,12831,314193,1648,537840492,479908,3.0,2.0,408.0,2.0,18.0,1.9504282,3,2021,4,2,5,93,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2021-04-04,58493.73,56493.38,57074.97,19002.99,1093079652.2,58219.43,17797,43684,611142,4209,941220980,839839,5.0,4.0,511.0,7.0,43.0,2.6556811,4,2021,4,2,6,94,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-04-05,59235.68,56833.44,58219.43,24696.26,1439529332.47,59119.56,20234,34767,554863,4987,1479061342,1319747,9.0,8.0,872.0,10.0,39.0,5.3292975,5,2021,4,2,0,95,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-04-06,59464.31,57369.44,59119.56,26304.15,1535666142.46,58010.35,7410,5510,146779,667,403380396,359931,2.0,2.0,328.0,4.0,11.0,1.1501055,6,2021,4,2,1,96,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-04-07,58628.19,55467.58,58010.35,50347.59,2855410824.81,55951.98,15422,16142,253102,3659,1479061320,1319747,9.0,10.0,1229.0,18.0,71.0,5.491866,7,2021,4,2,2,97,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2021-04-08,58150.23,55711.07,55951.98,25461.84,1458096433.7,58084.46,5579,6201,186444,655,672300600,599885,4.0,4.0,429.0,9.0,13.0,2.2939599,8,2021,4,2,3,98,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2021-04-09,58881.94,57694.22,58084.46,21314.29,1241735091.75,58106.85,33435,86005,1181662,11697,3092582942,2759471,18.0,15.0,1504.0,25.0,149.0,10.978226,9,2021,4,2,4,99,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2021-04-10,61193.5,57885.43,58106.85,38726.18,2322058695.22,59784.8,58055,92819,1407640,14827,2554742307,2279563,14.0,12.0,1901.0,20.0,84.0,8.04942,10,2021,4,2,5,100,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2021-04-11,60673.37,59218.25,59784.8,20365.62,1218894531.01,59980.45,13374,12679,357119,1271,537840496,479908,3.0,2.0,164.0,4.0,21.0,1.8501585,11,2021,4,2,6,101,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2021-04-12,61233.29,59421.37,59980.45,31804.9,1913098388.79,59845.76,,,,,,,,,,,,,12,2021,4,2,0,102,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-04-13,63682.32,59811.31,59845.76,52964.84,3299086696.94,63558.48,1190,1023,24815,116,134460122,119977,1.0,1.0,253.0,2.0,3.0,0.32642487,13,2021,4,2,1,103,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2021-04-14,64859.81,61312.98,63558.48,64272.96,4066819695.96,62964.27,11256,11985,278489,1599,2689202474,2399540,19.0,19.0,1802.0,40.0,58.0,10.571862,14,2021,4,2,2,104,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2021-04-15,63826.89,62038.33,62964.27,34089.46,2146219571.03,63233.03,25496,51818,410079,6126,1075681128,959816,7.0,7.0,1111.0,10.0,36.0,3.5940387,15,2021,4,2,3,105,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2021-04-16,63567.11,60048.13,63233.03,57540.3,3544777400.64,61416.41,25965,38412,540655,4702,806760732,719868,4.0,4.0,298.0,4.0,29.0,2.9283953,16,2021,4,2,4,106,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
