date,high,low,open,volumefrom,volumeto,close,replyCount,retweetCount,likeCount,quoteCount,followersCount,listedCount,isReplied,isMentioned,charCount,mentionsCount,T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,day,year,month,quarter,day_of_week,day_of_year,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,target,lag1,lag7,lag14,lag30,lag60,lag90,lag365
2021-03-13,61749.15,56103.32,57256.22,57862.75,3439594034.95,61179.79,29557,62379,770494,6157,672300605,599885,1.0,0.0,335.0,0.0,0.079766914,0.079766914,0.079766914,0.079766914,0.079766914,0.45765817,0.079766914,0.36680898,0.079766914,0.079766914,0.079766914,0.29765832,0.079766914,0.079766914,0.49780554,0.079766914,0.079766914,0.42489454,0.45185512,0.079766914,0.079766914,0.40126288,0.7460188,0.079766914,0.079766914,13,2021,3,1,5,72,False,False,False,False,False,False,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
2021-03-14,61674.66,58980.95,61179.79,34886.85,2105197604.06,58998.89,50156,90343,1153628,12946,1479061342,1319747,5.0,5.0,788.0,8.0,0.42478758,0.1137049,0.21786365,0.62139344,0.2648004,1.0838422,0.11370489,0.27376774,0.11370489,0.11370489,0.637333,0.36875415,0.11370489,0.28711566,0.11370489,1.6843169,1.072652,2.1053758,0.2660646,0.24180102,0.11370489,0.23144922,0.19533852,0.11370489,0.11370489,14,2021,3,1,6,73,False,False,False,False,False,False,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-03-15,60589.17,54857.68,58998.89,75161.15,4297382088.92,55665.01,23722,33248,319552,8110,403380360,359931,2.0,2.0,179.0,2.0,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.060001854,0.72664946,0.060001854,0.060001854,0.060001854,0.060001854,0.89330786,0.060001854,0.060001854,0.060001854,0.060001854,15,2021,3,1,0,74,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-03-16,56936.04,53269.13,55665.01,62540.93,3441195999.4,56925.01,4120,1992,63742,424,134460121,119977,1.0,0.0,59.0,0.0,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.38588512,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,0.46077043,0.00666715,0.00666715,0.00666715,0.00666715,0.00666715,16,2021,3,1,1,75,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-03-17,58975.28,54156.11,56925.01,62035.71,3493543493.16,58909.0,4612,4295,67082,501,268920220,239954,1.0,1.0,78.0,3.0,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.7799766,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.030001719,0.5299838,17,2021,3,1,2,76,False,False,False,False,False,False,0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-03-18,60077.79,57022.2,58909.0,54289.71,3178687259.25,57643.32,21493,33453,631115,3425,806760732,719862,3.0,3.0,542.0,3.0,0.10006777,0.10006777,0.10006777,0.10006777,0.33224243,0.10006777,0.9331323,1.0091419,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.10006777,0.7908881,0.72230774,0.31099972,18,2021,3,1,3,77,False,False,False,False,False,False,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-19,59453.32,56283.37,57643.32,41182.41,2397999967.37,58060.21,4412,3578,107203,801,941220777,839839,7.0,7.0,452.0,13.0,0.31950647,0.081388265,0.081388265,0.41471827,0.331324,0.081388265,0.4126459,0.081388265,0.40930626,0.081388265,0.081388265,0.41575304,0.081388265,0.081388265,0.081388265,0.081388265,0.081388265,0.6700526,0.081388265,0.91470647,0.6765035,0.2926854,0.72803265,0.081388265,0.35671806,19,2021,3,1,4,78,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021-03-20,59911.7,57837.79,58060.21,28696.46,1687922804.56,58101.34,12488,25259,415585,2744,672300620,599885,4.0,4.0,446.0,8.0,0.8931115,0.041028395,0.2720774,0.041028395,0.041028395,0.041028395,0.041028395,0.37408492,0.041028395,0.041028395,0.37460107,0.041028395,0.041028395,0.041028395,0.20195343,0.041028395,0.44469917,0.041028395,0.041028395,0.041028395,0.3930632,0.041028395,0.041028395,1.3489264,0.041028395,20,2021,3,1,5,79,False,False,False,False,False,False,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2021-03-21,58621.34,55635.61,58101.34,34236.52,1958214099.07,57374.95,11569,13017,192671,7139,1075680864,959816,8.0,8.0,604.0,10.0,1.3640656,0.58705986,0.08720136,0.08720136,0.08720136,0.41636878,0.9621429,0.08720136,0.08720136,0.08720136,0.6298508,0.08720136,0.40450796,0.08720136,0.08720136,0.56980556,0.1597857,0.40759528,0.08720136,0.93346006,0.08720136,0.08720136,0.08720136,0.34453848,0.08720136,21,2021,3,1,6,80,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-03-22,58431.44,53795.78,57374.95,51098.9,2865346861.49,54095.36,196,129,3173,9,134460124,119977,1.0,1.0,86.0,2.0,0.005001042,0.46658468,0.2716503,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.15174204,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,0.005001042,22,2021,3,1,0,81,False,False,False,False,False,False,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2021-03-23,55836.27,52984.36,54095.36,44780.24,2444787014.61,54355.45,14687,42644,468168,4149,941220868,839839,5.0,6.0,1039.0,9.0,0.047230355,0.047230355,0.27086335,0.2783479,0.7027278,0.047230355,0.047230355,0.44671,0.047230355,0.047230355,0.047230355,0.047230355,0.16945708,0.24059428,0.88114,1.2337826,0.047230355,0.19818512,0.047230355,1.0976257,0.047230355,0.047230355,0.047230355,0.047230355,0.81934106,23,2021,3,1,1,82,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
2021-03-24,57202.53,51685.15,54355.45,62596.16,3420695083.54,52303.02,41525,130999,1145868,28347,672300620,599885,4.0,2.0,364.0,2.0,0.05667215,0.05667215,0.60421205,0.4955198,0.05667215,0.05667215,0.05667215,0.05667215,0.05667215,0.05667215,0.75402147,0.05667215,0.28446186,0.05667215,0.22077258,0.05667215,0.05667215,0.05667215,0.05667215,0.55666286,0.39760974,0.05667215,0.05667215,0.7233131,0.05667215,24,2021,3,1,2,83,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2021-03-25,53199.52,50406.31,52303.02,69776.36,3617760373.16,51336.09,42744,88723,1208551,15461,1344601110,1199770,7.0,7.0,857.0,12.0,0.1143103,0.7913764,0.2811659,0.1143103,0.1143103,0.3578228,0.1143103,0.1143103,0.1143103,0.1143103,0.1143103,0.1143103,0.94479024,0.5907468,1.2032123,0.1143103,1.5113376,0.61430275,0.38345668,0.6137661,0.32907403,0.33318073,0.1143103,0.6740438,0.1143103,25,2021,3,1,3,84,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
2021-03-26,55083.9,51275.54,51336.09,46165.63,2461374478.26,55055.43,1547,2522,34813,460,537840444,479908,4.0,4.0,489.0,10.0,0.9078448,0.01896252,0.01896252,0.01896252,1.1397493,0.01896252,0.01896252,0.01896252,0.01896252,0.20868288,0.68652445,0.01896252,0.01896252,0.01896252,0.01896252,0.01896252,0.01896252,0.01896252,0.01896252,0.01896252,0.42251304,0.01896252,0.01896252,0.2743976,0.01896252,26,2021,3,1,4,85,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2021-03-27,56606.78,53991.0,55055.43,27392.29,1514783182.02,55863.73,18797,45680,595067,6745,1344601230,1199770,9.0,9.0,745.0,12.0,0.4457674,0.55229896,0.6630944,0.08646575,0.61160076,0.79112685,0.753125,0.08646575,0.08646575,0.570299,0.65664905,0.08646575,1.2522744,0.08646575,0.08646575,0.44415525,0.26950896,0.08646575,0.4036311,0.56021416,0.34312853,0.08646575,0.08646575,0.33116755,0.57376695,27,2021,3,1,5,86,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-03-28,56561.55,54717.97,55863.73,24145.77,1345583216.95,55781.01,15764,49098,752382,3109,672300615,599885,3.0,3.0,151.0,5.0,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.74062204,0.7409622,0.07471564,0.07471564,0.07471564,0.07471564,0.07471564,0.8746967,0.07471564,0.07471564,0.57470316,0.07471564,0.57470304,0.07471564,0.07471564,28,2021,3,1,6,87,False,False,False,False,False,False,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2021-03-29,58413.9,54910.57,55781.01,51547.9,2950020309.68,57626.1,3563,3074,81700,810,268920244,239954,2.0,1.0,190.0,1.0,0.009727946,0.009727946,0.009727946,0.009727946,0.43296045,0.14171511,0.009727946,0.009727946,0.009727946,0.35422087,0.009727946,0.009727946,0.009727946,0.5922498,0.009727946,0.28429478,0.009727946,0.009727946,0.009727946,0.009727946,0.009727946,0.009727946,0.009727946,0.009727946,0.009727946,29,2021,3,1,0,88,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2021-03-30,59402.27,57055.21,57626.1,35315.45,2064647135.86,58781.54,36429,54366,807480,10932,2285822091,2039609,14.0,13.0,2458.0,22.0,0.71473736,0.12776387,0.9356911,0.88451076,0.2602948,0.82757515,0.12776387,2.1748,0.7833536,0.96102375,1.4614874,0.8855578,0.12776387,0.19112472,0.7765287,0.5850851,0.12776387,0.12776387,0.9393265,0.77033067,1.1199864,0.53628594,0.6080374,0.12776387,0.8176795,30,2021,3,1,1,89,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-31,59818.5,56918.81,58781.54,46494.48,2727194335.71,58793.8,7669,11024,110654,1411,268920222,239954,1.0,1.0,150.0,1.0,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.8770435,0.025000721,0.54793996,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,0.025000721,31,2021,3,1,2,90,True,False,True,False,False,False,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
2021-04-01,59469.45,57949.11,58793.8,28027.66,1648724834.05,58730.82,26536,51774,584479,8926,268920200,239954,0.0,0.0,118.0,0.0,0.24117774,0.8479477,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.23208691,0.01467319,0.01467319,0.01467319,0.01467319,0.01467319,0.37065068,0.01467319,0.01467319,0.01467319,1,2021,4,2,3,91,False,True,False,True,False,False,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-04-02,60061.51,58458.46,58730.82,29748.03,1765524921.41,58987.8,705,856,20890,119,134460127,119977,1.0,1.0,160.0,1.0,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.08437415,0.0028604364,0.0028604364,0.0028604364,0.0028604364,0.6786113,0.0028604364,0.0028604364,0.0028604364,0.09161143,0.08533404,0.0028604364,2,2021,4,2,4,92,False,False,False,False,False,False,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
2021-04-03,59770.87,56958.04,58987.8,25104.9,1470430519.81,57074.97,53527,12831,314193,1648,537840492,479908,3.0,2.0,405.0,2.0,0.2122888,0.030416317,0.030416317,0.030416317,0.030416317,0.030416317,0.36348277,0.030416317,0.23067705,0.030416317,0.101588085,0.030416317,0.030416317,0.030416317,0.030416317,0.030416317,0.030416317,0.52015424,0.030416317,0.11558625,0.3625439,0.030416317,0.94054127,0.31053704,0.38635582,3,2021,4,2,5,93,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2021-04-04,58493.73,56493.38,57074.97,19002.99,1093079652.2,58219.43,17797,43684,611142,4209,941220980,839839,5.0,4.0,511.0,7.0,0.6291523,0.12072704,0.18600133,0.12072704,1.061621,0.5130919,0.12072704,0.12072704,0.97203827,0.55681354,0.12072704,0.12072704,0.12072704,0.12072704,0.12072704,0.22588578,0.12072704,0.12072704,0.12072704,0.5595105,0.12072704,0.12072704,0.12072704,0.3642528,0.12072704,4,2021,4,2,6,94,False,False,False,False,False,False,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2021-04-05,59235.68,56833.44,58219.43,24696.26,1439529332.47,59119.56,20234,34767,554863,4987,1479061342,1319747,9.0,8.0,865.0,10.0,0.4007127,0.38037252,0.17466384,0.17466384,0.17466384,0.17466384,0.17466384,0.97438544,1.0943556,0.6746347,0.17466384,0.17466384,0.17466384,0.17466384,0.17466384,1.1714542,0.42481327,0.9744758,0.5413083,0.17466384,0.9480711,0.44357416,0.7012121,0.17466384,0.17466384,5,2021,4,2,0,95,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-04-06,59464.31,57369.44,59119.56,26304.15,1535666142.46,58010.35,7410,5510,146779,667,403380396,359931,2.0,2.0,328.0,4.0,0.020867247,0.020867247,0.020867247,0.020867247,0.687385,0.020867247,0.020867247,0.020867247,0.1397662,0.17495403,0.020867247,0.020867247,0.18108675,0.020867247,0.020867247,0.020867247,0.13941373,0.96913946,0.020867247,0.020867247,0.33264437,0.020867247,0.020867247,0.020867247,0.020867247,6,2021,4,2,1,96,False,False,False,False,False,False,0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2021-04-07,58628.19,55467.58,58010.35,50347.59,2855410824.81,55951.98,15422,16142,253102,3659,1479061320,1319747,9.0,10.0,1227.0,18.0,0.13506572,0.3590518,0.22904564,0.8850115,1.6052182,0.4612464,0.13506572,0.45711902,0.13506572,0.31539333,0.13506572,0.89482975,0.29802835,0.8017199,0.50239813,0.7110362,0.13506572,0.49912763,0.13506572,0.13506572,0.13506572,0.13506572,1.023772,0.46085587,0.2805545,7,2021,4,2,2,97,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2021-04-08,58150.23,55711.07,55951.98,25461.84,1458096433.7,58084.46,5579,6201,186444,655,672300600,599885,4.0,4.0,429.0,9.0,0.03536214,0.03536214,0.03536214,0.3311795,0.53177917,0.03536214,0.03536214,0.47220826,0.03536214,0.03536214,0.25208947,0.03536214,0.03536214,0.57285154,0.03536214,0.03536214,1.7680935,0.03536214,0.03536214,0.03536214,0.03536214,0.03536214,0.03536214,0.4352801,0.03536214,8,2021,4,2,3,98,False,False,False,False,False,False,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0
2021-04-09,58881.94,57694.22,58084.46,21314.29,1241735091.75,58106.85,33435,86005,1181662,11697,3092582942,2759471,18.0,15.0,1504.0,25.0,1.8571942,1.5350145,0.67215997,0.46105722,0.40988618,0.9317582,0.30006126,0.80005604,1.050032,0.95410067,0.30006126,0.30006126,0.4980878,1.7424603,0.30006126,1.0440861,1.1962655,0.9667214,1.9904118,1.098122,1.3440053,1.5289148,1.0060999,0.30006126,0.41325945,9,2021,4,2,4,99,False,False,False,False,False,False,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0
2021-04-10,61193.5,57885.43,58106.85,38726.18,2322058695.22,59784.8,58055,92819,1407640,14827,2554742307,2279563,14.0,12.0,1893.0,20.0,0.17685582,1.4678024,0.3842165,0.9441749,1.2518647,0.72566986,0.17685582,0.7695705,0.72933,0.17685582,0.17685582,0.17685582,0.50825787,0.84351,1.8136396,0.6177163,1.0686103,1.8687708,0.3872998,0.29222172,0.17685582,1.7072943,0.56230384,1.0140953,0.98251635,10,2021,4,2,5,100,False,False,False,False,False,False,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2021-04-11,60673.37,59218.25,59784.8,20365.62,1218894531.01,59980.45,13374,12679,357119,1271,537840496,479908,3.0,2.0,164.0,4.0,0.04135293,0.24173784,0.04135293,0.04135293,0.04135293,0.04135293,0.04135293,0.37468144,0.04135293,0.04135293,0.04135293,0.04135293,0.04135293,0.04135293,0.04135293,0.04135293,0.04135293,0.6405508,0.04135293,0.04135293,0.04135293,1.1246516,0.04135293,0.04135293,0.7913196,11,2021,4,2,6,101,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
2021-04-12,61233.29,59421.37,59980.45,31804.9,1913098388.79,59845.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2021,4,2,0,102,False,False,False,False,False,False,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021-04-13,63682.32,59811.31,59845.76,52964.84,3299086696.94,63558.48,1190,1023,24815,116,134460122,119977,1.0,1.0,253.0,2.0,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.55027366,0.3120298,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,0.08263218,0.002502925,0.002502925,0.002502925,0.002502925,0.002502925,13,2021,4,2,1,103,False,False,False,False,False,False,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
2021-04-14,64859.81,61312.98,63558.48,64272.96,4066819695.96,62964.27,11256,11985,278489,1599,2689202474,2399540,19.0,19.0,1800.0,40.0,1.679778,0.2837629,0.20369719,0.20369719,0.72934145,0.87035424,0.47481567,1.1879939,0.50690806,0.20369719,0.5473949,1.7778723,0.9536857,0.2862437,0.20369719,0.97118676,0.20369719,1.6202878,0.3037127,1.484307,2.1088533,0.20369719,1.8034891,0.3599172,0.8279118,14,2021,4,2,2,104,False,False,False,False,False,False,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2021-04-15,63826.89,62038.33,62964.27,34089.46,2146219571.03,63233.03,25496,51818,410079,6126,1075681128,959816,7.0,7.0,1107.0,10.0,0.06560969,0.50598824,0.06560969,0.06560969,0.8626789,0.06560969,0.06560969,0.7322544,1.2428722,0.17426908,0.06560969,0.06560969,0.06560969,0.24074823,0.16188057,0.66968066,0.06560969,0.7317032,0.06560969,0.80127203,0.88805634,0.13567026,0.06560969,0.06560969,0.06560969,15,2021,4,2,3,105,False,False,False,False,False,False,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2021-04-16,63567.11,60048.13,63233.03,57540.3,3544777400.64,61416.41,25965,38412,540655,4702,806760732,719868,4.0,4.0,298.0,4.0,0.09968478,0.09968478,0.09968478,0.09968478,0.76634634,0.09968478,0.7659478,0.09968478,0.09968478,0.09968478,0.09968478,0.09968478,0.09968478,0.09968478,0.44549245,0.95134634,0.09968478,0.09968478,0.09968478,0.09968478,0.85395,0.09968478,0.09968478,0.09968478,0.32290608,16,2021,4,2,4,106,False,False,False,False,False,False,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-04-17,62541.21,59712.92,61416.41,34261.66,2093039585.66,60056.07,34176,48410,588584,6339,806760792,719862,3.0,3.0,843.0,4.0,0.034914274,0.034914274,0.034914274,0.034914274,0.034914274,0.034914274,0.43113807,0.034914274,0.35633034,0.8067137,0.034914274,0.14114013,0.034914274,0.034914274,0.70156264,0.31239814,0.034914274,0.36230195,0.23297122,0.034914274,0.034914274,0.2795997,0.7457501,0.27468225,0.9015261,17,2021,4,2,5,107,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-04-18,60393.33,52785.1,60056.07,112545.94,6264051811.58,56246.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2021,4,2,6,108,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2021-04-19,57590.64,54291.08,56246.82,48650.49,2732647682.18,55680.11,2130,4403,36763,1017,268920266,239956,2.0,2.0,436.0,7.0,0.43951967,0.005860042,0.005860042,0.005860042,0.005860042,0.39663777,0.09049572,0.005860042,0.17963281,0.3879491,0.005860042,0.005860042,0.005860042,0.005860042,0.005860042,0.005860042,0.005860042,0.39442408,0.005860042,0.005860042,0.005860042,0.005860042,0.005860042,0.005860042,0.005860042,19,2021,4,2,0,109,False,False,False,False,False,False,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2021-04-20,57101.05,53429.73,55680.11,55866.75,3091319805.6,56496.06,2918,3321,81526,231,537840492,479908,4.0,4.0,190.0,5.0,0.071113326,0.071113326,0.071113326,0.071113326,0.071113326,0.30637515,0.4044147,0.071113326,0.071113326,0.071113326,0.071113326,0.40323186,0.071113326,0.071113326,0.071113326,0.22193676,0.40565953,0.071113326,0.071113326,0.071113326,0.071113326,0.071113326,0.071113326,0.4044539,0.5738881,20,2021,4,2,1,110,False,False,False,False,False,False,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-04-21,56801.94,53640.81,56496.06,41813.35,2312255459.33,53803.25,2363,3208,105106,216,403380324,359931,3.0,3.0,444.0,5.0,0.025334947,0.025334947,0.025334947,0.5223249,0.025334947,0.025334947,0.025334947,0.025334947,0.025334947,0.025334947,0.27601534,0.025334947,0.025334947,0.025334947,0.025334947,0.09097801,0.025334947,0.025334947,0.025334947,0.69199604,0.025334947,0.025334947,0.2783272,0.025334947,0.6589945,21,2021,4,2,2,111,False,False,False,False,False,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-04-22,55458.61,50519.78,53803.25,84222.11,4488994737.96,51717.61,37720,56520,797542,5264,1613521296,1439724,9.0,6.0,1763.0,7.0,0.14061171,0.76138675,1.0426519,0.14061171,0.24682723,0.14061171,0.64061093,0.3172454,0.20338874,0.73030645,0.9867113,0.45122355,0.8072616,0.14061171,0.6549862,0.27722925,0.14061171,0.423848,0.14061171,0.5338936,1.0271105,0.18851794,0.14061171,0.14061171,1.581907,22,2021,4,2,3,112,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2021-04-23,52112.75,47495.24,51717.61,105510.21,5241192198.03,51178.03,11262,14119,217938,1060,672300600,599885,3.0,4.0,174.0,5.0,0.06467471,0.06467471,0.06467471,0.86463207,0.73133475,0.06467471,0.06467471,0.06467471,0.06467471,0.06467471,0.06467471,0.3147462,0.06467471,0.06467471,0.06467471,0.06467471,0.06467471,0.56467026,0.06467471,1.2311224,0.06467471,0.06467471,0.06467471,0.06467471,0.06467471,23,2021,4,2,4,113,False,False,False,False,False,False,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
2021-04-24,51223.86,48769.48,51178.03,33894.94,1695108976.06,50115.99,102495,41355,689575,53843,403380369,359931,1.0,1.0,79.0,1.0,0.046683077,0.046683077,0.45357758,0.046683077,0.046683077,0.3062402,0.046683077,0.046683077,0.046683077,0.046683077,0.046683077,0.046683077,0.046683077,0.046683077,0.71317285,0.046683077,0.046683077,0.046683077,0.046683077,0.046683077,0.046683077,0.54666466,0.046683077,0.046683077,0.046683077,24,2021,4,2,5,114,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
2021-04-25,50576.4,47073.07,50115.99,44241.37,2176241676.28,49120.97,26813,29438,519233,5018,403380423,359934,1.0,1.0,109.0,1.0,0.043382663,0.043382663,0.043382663,0.37778983,0.54337955,0.37442854,0.043382663,0.6529188,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.18383007,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,0.043382663,25,2021,4,2,6,115,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2021-04-26,54389.71,48843.41,49120.97,61603.5,3254396664.97,54062.29,8020,18401,178552,4762,941220861,839839,7.0,7.0,899.0,8.0,0.42774716,0.9450185,0.037256885,0.31342158,0.80080307,0.037256885,0.16922213,0.2726833,0.037256885,0.61869556,1.2082273,0.037256885,0.18965904,0.037256885,0.2289353,0.12660895,0.037256885,0.037256885,0.037256885,0.3378303,0.19142596,0.037256885,0.63113505,0.16601795,0.037256885,26,2021,4,2,0,116,False,False,False,False,False,False,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2021-04-27,55490.94,53357.59,54062.29,40602.56,2220077233.11,55073.48,14760,12327,197522,1527,806760666,719862,5.0,5.0,1009.0,8.0,0.028813703,0.807435,0.18770123,0.028813703,0.19367768,0.028813703,0.36034095,0.028813703,0.028813703,0.22612676,0.028813703,0.028813703,0.25924057,0.028813703,0.028813703,0.028813703,0.96865904,0.973218,0.028813703,0.028813703,0.304265,0.028813703,0.4131787,0.15753783,0.77404124,27,2021,4,2,1,117,False,False,False,False,False,False,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2021-04-28,56461.55,53886.63,55073.48,42647.15,2339383717.48,54877.94,38434,73631,513376,11227,1479061320,1319747,10.0,10.0,608.0,21.0,0.16840468,0.16840468,0.16840468,0.16840468,0.44630003,0.16840468,0.60650176,0.16840468,0.16840468,0.96832764,0.5114573,0.41748354,0.6657435,0.16840468,1.122047,0.16840468,1.005585,0.9720665,0.16840468,0.16840468,0.46600097,0.41982844,0.16840468,1.2093974,0.16840468,28,2021,4,2,2,118,False,False,False,False,False,False,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-04-29,55217.24,52399.42,54877.94,43948.76,2359198137.55,53581.58,27495,11146,168045,2058,1479061463,1319747,10.0,10.0,1360.0,28.0,0.25196296,0.084358215,0.21409181,0.96538407,0.28647247,0.084358215,0.38351974,0.26118147,0.16516788,0.084358215,0.084358215,0.41647428,0.084358215,0.084358215,0.084358215,0.084358215,1.418369,0.084358215,0.69422925,1.0427716,2.2055187,0.5227124,0.9645114,0.084358215,0.36405075,29,2021,4,2,3,119,False,False,False,False,False,False,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2021-04-30,57984.34,53089.93,53581.58,48771.0,2719315702.2,57757.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2021,4,2,4,120,True,False,False,False,False,False,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-01,58498.65,57057.4,57757.97,26146.3,1511783659.93,57843.16,69196,30240,463157,9276,672300660,599885,3.0,0.0,215.0,0.0,0.09134287,0.09134287,0.29130685,0.09134287,0.09134287,0.09134287,0.09134287,0.09134287,0.09134287,0.09134287,0.09134287,0.09134287,0.09134287,0.32116887,0.09134287,0.5913372,0.09134287,0.09134287,0.09134287,0.9947444,0.7579445,0.30798358,0.09134287,0.09134287,0.09134287,1,2021,5,2,5,121,False,True,False,False,False,False,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
