,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_max_delta_step,param_learning_rate,param_lambda,param_grow_policy,param_gamma,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
279,0.14503231048583984,0.027649925059403724,0.009650611877441406,0.0012874008853753652,22,11,0.7142857142857142,0.21000000000000002,1,lossguide,3.928571428571429,31,"{'n_estimators': 22, 'max_depth': 11, 'max_delta_step': 0.7142857142857142, 'learning_rate': 0.21000000000000002, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 3.928571428571429, 'alpha': 31}",0.5555555555555556,0.5449604743083004,0.497737556561086,0.49278247884519666,0.6111660079051384,0.5404404146350554,0.04323383142710663,2539,0.5498951774080026,0.5500973054891646,0.5495672505208193,0.5459401966686734,0.5428602669153946,0.547672039400411,0.002848456321870126
280,0.131949520111084,0.007259978680888846,0.008858299255371094,0.00017900403408289462,36,6,0.5714285714285714,0.27,31,lossguide,2.142857142857143,31,"{'n_estimators': 36, 'max_depth': 6, 'max_delta_step': 0.5714285714285714, 'learning_rate': 0.27, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 2.142857142857143, 'alpha': 31}",0.5555555555555556,0.5449604743083004,0.497737556561086,0.49278247884519666,0.6259881422924901,0.5434048415125258,0.04820412001006434,1927,0.5498951774080026,0.5500973054891646,0.5495672505208193,0.5459401966686734,0.5560501789343198,0.550310021804196,0.003250040888256609
281,0.13332085609436034,0.005126587238322856,0.00856919288635254,0.00055903387483729,32,14,0.8571428571428571,0.17,1,depthwise,0.7142857142857143,31,"{'n_estimators': 32, 'max_depth': 14, 'max_delta_step': 0.8571428571428571, 'learning_rate': 0.17, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 0.7142857142857143, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5060331825037707,0.48855151816824294,0.6220355731225297,0.5488620433403756,0.04777539393754771,1269,0.5542640400170125,0.5750804481059645,0.5759010398505048,0.5963837045956251,0.5862334144437813,0.5775725294025775,0.014008292299842193
282,0.13393020629882812,0.0057001050048678765,0.009516382217407226,0.0005574423514829556,25,3,0.5,0.02,31,depthwise,4.642857142857143,31,"{'n_estimators': 25, 'max_depth': 3, 'max_delta_step': 0.5, 'learning_rate': 0.02, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 4.642857142857143, 'alpha': 31}",0.5555555555555556,0.5449604743083004,0.497737556561086,0.49278247884519666,0.6111660079051384,0.5404404146350554,0.04323383142710663,2539,0.5498951774080026,0.5500973054891646,0.5495672505208193,0.5459401966686734,0.5428602669153946,0.547672039400411,0.002848456321870126
283,0.5603553295135498,0.06624835825989701,0.009847211837768554,0.001013716473090293,24,8,1.0,0.13,1,lossguide,0.35714285714285715,1,"{'n_estimators': 24, 'max_depth': 8, 'max_delta_step': 1.0, 'learning_rate': 0.13, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 0.35714285714285715, 'alpha': 1}",0.6111111111111112,0.5607707509881423,0.5180995475113122,0.5457939273270285,0.43675889328063244,0.5345068460436453,0.05746175432032533,3633,0.9768082367597963,0.9740337882045051,0.9738383269404434,0.9630102347983143,0.9748736827606871,0.9725128538927492,0.004866080898484334
284,0.21205105781555175,0.04480618125734349,0.014099788665771485,0.003225195466535979,30,10,0.7142857142857142,0.09,31,depthwise,1.0714285714285714,31,"{'n_estimators': 30, 'max_depth': 10, 'max_delta_step': 0.7142857142857142, 'learning_rate': 0.09, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 1.0714285714285714, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5090497737556561,0.5007466401194625,0.6259881422924901,0.5526948998149885,0.045522511209189105,862,0.5498951774080026,0.5550568811504413,0.5680552202641203,0.5707826610475617,0.5739097813400864,0.5635399442420425,0.009365043588706561
285,0.2636855125427246,0.01118730199073814,0.017557477951049803,0.0011904938520869793,34,2,0.9285714285714285,0.41000000000000003,31,depthwise,1.4285714285714286,31,"{'n_estimators': 34, 'max_depth': 2, 'max_delta_step': 0.9285714285714285, 'learning_rate': 0.41000000000000003, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 1.4285714285714286, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5098039215686274,0.439522150323544,0.6225296442687747,0.5399091318136561,0.061795301577625236,3232,0.5498951774080026,0.5453346774731951,0.5563379022379586,0.5421452939995987,0.5602263198973514,0.5507878742032213,0.00670992582713141
286,0.20528364181518555,0.05527504990573723,0.013008308410644532,0.004217989425994371,14,5,0.14285714285714285,0.35000000000000003,31,lossguide,1.0714285714285714,31,"{'n_estimators': 14, 'max_depth': 5, 'max_delta_step': 0.14285714285714285, 'learning_rate': 0.35000000000000003, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 1.0714285714285714, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5090497737556561,0.512941762070682,0.6220355731225297,0.5543434103712405,0.04163130326013027,723,0.5498951774080026,0.5550568811504413,0.5680552202641203,0.5683243026289384,0.575362641027066,0.5633388444957138,0.009391419251976249
287,0.23941636085510254,0.01780018085007046,0.01861233711242676,0.00551080292665837,17,5,0.7142857142857142,0.39,1,depthwise,2.5,31,"{'n_estimators': 17, 'max_depth': 5, 'max_delta_step': 0.7142857142857142, 'learning_rate': 0.39, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 2.5, 'alpha': 31}",0.5555555555555556,0.5449604743083004,0.497737556561086,0.49875559980089595,0.6220355731225297,0.5438089518696736,0.04563132909094586,1742,0.5498951774080026,0.5500973054891646,0.5495672505208193,0.5832028898254064,0.5836913630663132,0.5632907972619412,0.016459168308148683
288,0.2536726474761963,0.030115155846846858,0.010895586013793946,0.0014600620605539091,33,9,0.14285714285714285,0.16,1,depthwise,1.0714285714285714,31,"{'n_estimators': 33, 'max_depth': 9, 'max_delta_step': 0.14285714285714285, 'learning_rate': 0.16, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 1.0714285714285714, 'alpha': 31}",0.5555555555555556,0.5805335968379447,0.5090497737556561,0.48855151816824294,0.6259881422924901,0.5519357173219779,0.04933855377611801,938,0.5498951774080026,0.5726536525442966,0.5674315781944332,0.5688500903070439,0.5675715676869507,0.5652804132281455,0.007920727658094831
289,0.27712836265563967,0.023977057673328136,0.009290504455566406,0.00042341784829296597,24,8,0.5714285714285714,0.36000000000000004,1,depthwise,1.4285714285714286,1,"{'n_estimators': 24, 'max_depth': 8, 'max_delta_step': 0.5714285714285714, 'learning_rate': 0.36000000000000004, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 1.4285714285714286, 'alpha': 1}",0.5333333333333333,0.5938735177865613,0.5859728506787331,0.4947735191637631,0.5009881422924901,0.5417882726509762,0.04150102017522658,2416,0.9649164242134541,0.9775997089180564,0.9619801865114491,0.9573831025486654,0.9517282083128946,0.9627215261009038,0.008672707628684781
290,0.7586541652679444,0.0759632530909009,0.010549688339233398,0.0010178324720578832,36,9,0.7857142857142857,0.22,31,lossguide,0.7142857142857143,1,"{'n_estimators': 36, 'max_depth': 9, 'max_delta_step': 0.7857142857142857, 'learning_rate': 0.22, 'lambda': 31, 'grow_policy': 'lossguide', 'gamma': 0.7142857142857143, 'alpha': 1}",0.5444444444444445,0.5820158102766798,0.5535444947209653,0.5007466401194625,0.5360671936758893,0.5433637166474883,0.026337255042782934,2143,0.9487216160369156,0.9499160468935681,0.9473078333020395,0.9526971703792896,0.9527400752466539,0.9502765483716933,0.00215821317823657
291,0.26938352584838865,0.06428209053302003,0.00984053611755371,0.000979344639670517,18,7,0.5,0.29000000000000004,1,lossguide,0.7142857142857143,1,"{'n_estimators': 18, 'max_depth': 7, 'max_delta_step': 0.5, 'learning_rate': 0.29000000000000004, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 0.7142857142857143, 'alpha': 1}",0.5444444444444445,0.558300395256917,0.4954751131221719,0.5253857640617223,0.4772727272727273,0.5201756888315966,0.030067900404968127,4489,0.9358850828230211,0.9450032045718559,0.9220693293277183,0.9543527995183625,0.9502324575499168,0.9415085747581748,0.01151347560590807
292,0.15717225074768065,0.008155765779974695,0.009490680694580079,0.0005614056897841993,29,12,0.6428571428571428,0.44,1,lossguide,1.0714285714285714,31,"{'n_estimators': 29, 'max_depth': 12, 'max_delta_step': 0.6428571428571428, 'learning_rate': 0.44, 'lambda': 1, 'grow_policy': 'lossguide', 'gamma': 1.0714285714285714, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5226244343891403,0.48855151816824294,0.6225296442687747,0.5522791079466984,0.04534470298833852,903,0.5498951774080026,0.5899800381878146,0.5741955240828661,0.5931065623118603,0.5846996054021008,0.5783753814785288,0.01562219437894086
293,0.2057192802429199,0.014878178105113667,0.009902524948120116,0.0005389370930321075,17,14,0.14285714285714285,0.31,1,depthwise,1.0714285714285714,1,"{'n_estimators': 17, 'max_depth': 14, 'max_delta_step': 0.14285714285714285, 'learning_rate': 0.31, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 1.0714285714285714, 'alpha': 1}",0.5444444444444445,0.5573122529644269,0.5248868778280542,0.5027376804380289,0.4698616600790514,0.5198485831508012,0.031065552728906456,4498,0.8071019658470305,0.7920575020362384,0.7919069588619762,0.8096066626530203,0.8048866829854122,0.8011119544767353,0.007602682839572927
294,0.14803543090820312,0.011285243565894974,0.009499502182006837,0.0006056278204805232,33,6,0.0,0.47000000000000003,1,depthwise,3.2142857142857144,31,"{'n_estimators': 33, 'max_depth': 6, 'max_delta_step': 0.0, 'learning_rate': 0.47000000000000003, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 3.2142857142857144, 'alpha': 31}",0.5,0.5,0.5,0.49278247884519666,0.5,0.49855649576903927,0.0028870084619213366,4932,0.5,0.5,0.5,0.5459401966686734,0.5,0.5091880393337347,0.018376078667469375
295,0.1587523937225342,0.01599014613616363,0.010914754867553712,0.0011720498020309014,16,14,0.5714285714285714,0.25,31,depthwise,2.5,1,"{'n_estimators': 16, 'max_depth': 14, 'max_delta_step': 0.5714285714285714, 'learning_rate': 0.25, 'lambda': 31, 'grow_policy': 'depthwise', 'gamma': 2.5, 'alpha': 1}",0.5555555555555556,0.616600790513834,0.5377073906485671,0.5313588850174216,0.5227272727272727,0.5527899788925301,0.03367494810344287,855,0.7318273005453786,0.7334413763636121,0.7549712543476123,0.7604756170981337,0.763348790230017,0.7488128677169508,0.013490965353840445
296,0.16890225410461426,0.010446293598180823,0.00930790901184082,0.0006994565364081342,34,5,1.0,0.33,1,depthwise,0.7142857142857143,31,"{'n_estimators': 34, 'max_depth': 5, 'max_delta_step': 1.0, 'learning_rate': 0.33, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 0.7142857142857143, 'alpha': 31}",0.5555555555555556,0.5721343873517787,0.5090497737556561,0.48855151816824294,0.592391304347826,0.5435365078358119,0.038888999162713316,1816,0.5527707415116283,0.5781181151776534,0.5680552202641203,0.5969355809753161,0.6137803590285111,0.5819320033914458,0.021433222551887218
297,0.12609734535217285,0.004011521271034723,0.010106134414672851,0.001459890583759879,11,3,0.07142857142857142,0.28,1,depthwise,1.0714285714285714,1,"{'n_estimators': 11, 'max_depth': 3, 'max_delta_step': 0.07142857142857142, 'learning_rate': 0.28, 'lambda': 1, 'grow_policy': 'depthwise', 'gamma': 1.0714285714285714, 'alpha': 1}",0.5888888888888888,0.5592885375494071,0.5060331825037707,0.4967645594823295,0.44565217391304346,0.519325468467488,0.05009900230953624,4521,0.617757925679465,0.6088144085562068,0.6134581511583201,0.6088400561910496,0.6162475020478979,0.6130236087265879,0.0036936580831042525
