,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
146,1523318400,0.003271,0.002828,0.002847,137952018.48,408780.06,0.003157,direct,
147,1523404800,0.003626,0.003058,0.003158,171572242.71,574588.52,0.003497,direct,
148,1523491200,0.003942,0.003255,0.003467,150750393.68,545171.7,0.003889,direct,
149,1523577600,0.004464,0.003799,0.003892,151412640.88,622843.64,0.004116,direct,
150,1523664000,0.00441,0.003997,0.004112,121618351.81,510286.23,0.004262,direct,
151,1523750400,0.004793,0.004235,0.004262,145923952.08,660792.19,0.004735,direct,
152,1523836800,0.005087,0.004303,0.004737,119508573.75,564105.29,0.004714,direct,
153,1523923200,0.005053,0.004661,0.004714,107609084.14,521626.58,0.004844,direct,
154,1524009600,0.005772,0.00481,0.00485,90663045.59,467781.0,0.005605,direct,
155,1524096000,0.006079,0.005403,0.005605,91591583.92,526678.42,0.005996,direct,
156,1524182400,0.006133,0.005639,0.005999,114988135.26,677873.82,0.005892,direct,
157,1524268800,0.005911,0.005223,0.005886,118920510.66,667891.08,0.005572,direct,
158,1524355200,0.005989,0.005353,0.005572,119168628.52,674858.89,0.005622,direct,
159,1524441600,0.005826,0.005576,0.005628,121812197.23,692366.75,0.005707,direct,
160,1524528000,0.005955,0.005658,0.005713,102154733.46,591887.77,0.005867,direct,
161,1524614400,0.00589,0.004928,0.005862,121144124.51,644251.04,0.005148,direct,
162,1524700800,0.005584,0.005,0.005147,123909079.1,654947.68,0.005568,direct,
163,1524787200,0.005845,0.005404,0.005566,131480094.0,738506.59,0.005463,direct,
164,1524873600,0.00569,0.00541,0.005475,107012618.56,591565.39,0.005496,direct,
165,1524960000,0.005608,0.005263,0.005494,110968153.92,602963.95,0.005467,direct,
166,1525046400,0.005548,0.004878,0.005468,115848573.37,618656.74,0.00527,direct,
167,1525132800,0.005281,0.004833,0.00527,83143701.88,424268.78,0.005099,direct,
168,1525219200,0.005389,0.004726,0.0051,87318863.08,458163.84,0.005339,direct,
169,1525305600,0.005801,0.005225,0.005351,108450574.23,592183.74,0.005552,direct,
170,1525392000,0.005623,0.005182,0.005547,104901152.83,560679.26,0.005266,direct,
171,1525478400,0.005461,0.005103,0.005266,104683914.63,549071.56,0.005219,direct,
172,1525564800,0.005269,0.004818,0.005224,96347066.36,482856.67,0.004993,direct,
173,1525651200,0.00507,0.004651,0.004981,114133301.94,553820.32,0.004923,direct,
174,1525737600,0.005414,0.004814,0.004922,66562664.94,340557.22,0.005273,direct,
175,1525824000,0.005303,0.004725,0.005273,65372252.72,329940.91,0.005037,direct,
176,1525910400,0.005199,0.004773,0.005037,31763259.68,161009.2,0.004922,direct,
177,1525996800,0.004922,0.004227,0.004922,44089085.27,199191.65,0.004357,direct,
178,1526083200,0.004501,0.004091,0.004357,49873189.86,216736.67,0.004352,direct,
179,1526169600,0.004893,0.004231,0.004358,57400258.01,255837.48,0.004532,direct,
180,1526256000,0.004599,0.004289,0.004532,52484553.67,235657.35,0.004473,direct,
181,1526342400,0.00475,0.004398,0.004461,95570742.34,437224.18,0.004524,direct,
182,1526428800,0.004526,0.004223,0.004524,98606368.01,431969.92,0.004381,direct,
183,1526515200,0.004423,0.004154,0.004382,94752598.03,411467.84,0.004175,direct,
184,1526601600,0.004352,0.004017,0.004175,98155671.05,410395.63,0.004239,direct,
185,1526688000,0.004309,0.004171,0.004239,94661550.78,403426.16,0.004257,direct,
186,1526774400,0.004389,0.004188,0.004256,120298455.7,517358.31,0.004366,direct,
187,1526860800,0.00439,0.004205,0.004366,123444700.87,533708.2,0.004218,direct,
188,1526947200,0.004238,0.0038,0.004218,123073060.25,503806.93,0.003823,direct,
189,1527033600,0.003946,0.003343,0.003819,131573723.43,476598.15,0.003465,direct,
190,1527120000,0.003611,0.003289,0.003465,154366463.96,537590.83,0.00356,direct,
191,1527206400,0.003624,0.003441,0.00356,117792819.03,418660.82,0.00348,direct,
192,1527292800,0.003577,0.003409,0.003479,134169476.36,474670.97,0.003428,direct,
193,1527379200,0.003509,0.003353,0.003437,129552449.24,444617.08,0.003395,direct,
194,1527465600,0.003449,0.003175,0.003399,157997399.7,527357.31,0.003218,direct,
195,1527552000,0.003558,0.003136,0.003228,152248417.37,502436.31,0.003462,direct,
196,1527638400,0.003573,0.003309,0.003462,129036843.09,444192.03,0.003395,direct,
197,1527724800,0.003518,0.00333,0.003389,120180084.19,414315.83,0.003421,direct,
198,1527811200,0.003554,0.003235,0.003421,130970411.39,450697.32,0.003431,direct,
199,1527897600,0.003796,0.00339,0.003431,128947899.49,452406.59,0.003582,direct,
200,1527984000,0.003727,0.00353,0.003582,129844196.94,474827.61,0.003661,direct,
201,1528070400,0.003747,0.003454,0.003661,113158863.6,405498.21,0.003558,direct,
202,1528156800,0.00374,0.003479,0.003557,87857731.63,316622.29,0.003641,direct,
203,1528243200,0.003802,0.003608,0.003641,106191903.34,394030.14,0.003745,direct,
204,1528329600,0.003856,0.003694,0.003745,82284731.57,310130.15,0.003734,direct,
205,1528416000,0.003735,0.003487,0.003734,89099537.74,327800.57,0.003662,direct,
206,1528502400,0.003701,0.00352,0.003659,96559307.38,353697.04,0.003542,direct,
207,1528588800,0.003559,0.003019,0.003542,90889711.98,308488.11,0.003133,direct,
208,1528675200,0.0034,0.003075,0.003121,39062635.4,125036.08,0.003367,direct,
209,1528761600,0.00344,0.003213,0.00335,15707436.19,52047.86,0.003227,direct,
210,1528848000,0.00345,0.002785,0.003244,26096007.72,80716.85,0.003256,direct,
211,1528934400,0.003244,0.002835,0.002961,13104654.59,39497.27,0.003136,direct,
212,1529020800,0.003181,0.0029,0.003103,16948931.35,51354.14,0.002981,direct,
213,1529107200,0.00314,0.00292,0.003034,18014530.43,53709.43,0.003002,direct,
214,1529193600,0.0031,0.0029,0.002988,9195178.89,27486.4,0.003034,direct,
215,1529280000,0.0031,0.0029,0.003048,13560671.19,40468.96,0.003078,direct,
216,1529366400,0.003239,0.003037,0.003064,14478271.02,44482.18,0.003142,direct,
